,Final_text,label_num
244,انا بقي عندي رياضه جديده بمارسها وهي الجري ورا چوي لمده ساعه عشان اديه الدوا,0
245,عمولات والربح من فرق تغيير العمله والنتيجه ملايين ويطلع يتكلم عن مصر وحب مصر والمءامرات التي تحاك للوطن والعرب,0
246,مستخدم مصر مصر مصر السيسي دمر مصر ويقولك تحياه مصر الله يرحمها كانت طيبه وحلوه والله,0
247,السهاري فكرهم ما هو لهم يذكرون اشخاص دايم غايبين تعجب,0
248,مستخدم كيف طريقه شراء جهاز اقساط علما باني لا املك رقم في,1
249,مستخدم مستخدم سلام عليكم انا كنت موظف في مدرسه وانتهاء عقدي لاكن باقي اسمي مسجل في التامينات هل ينزل لي راتب ولا باقي,1
250,سيضيء الله في قلبك الف شعور عندما تعتقد انك انطفءت,0
251,مستخدم السلام عليكم ورحمه الله حولت حواله دوليه بالغلط كيف طريقه الاسترجاع,1
252,مستخدم السلام عليكم متي يتم اتاحت مسار مكاتب المحاماه في جده استفهام,1
253,مستخدم السلام عليكم لدي طلب تصريح منحل متنقل علي موقع منصه زراعي تحت الاجراء وارغب في تصريح تنقل وش المطلوب مني,1
254,مستخدم نرجوا الافاده عن طريقه تقديم بلاغ بمجمع طبي,2
255,مستخدم السلام عليكم عندي طلب تصريح استثناء منع التجول من تاريخ والي الان تحت التدقيق تعجب تعجب تعجب تعجب متي يجي الرد استفهام,1
256,البيت المطلوب سماعه لا من تضايقتي من الوقت دقي حتي وانا زعلان منك براضيك,0
257,مستخدم وش سبب انقطاع المويه في حي الغناميه مده يومين تعجب,1
258,مستخدم اقدر اروح للبوليفارد واشري تذكره من هناك ولا لازم اشريها من الموقع قبل اروح,1
259,يارجل احمد ربك الي ودك تعرس مشكلتك الي ابوه وامه توفو وعجز لايعرس,0
260,شعور مره سيء جالسه افكر في اخواتها وامها,0
261,نعرس لي اماني البايره اول عشان تجيب لينا اولاد اساعدونا في بني الوطن رابط,5
262,مستخدم السلام عليكم اخوي في اخبار منتشره عن قرارات المرور الجديده ماصحه الاخبار ودمتم لنا,1
263,الصباح اللي علي صوتك بدا هو صباح الخير والباقي كلام,0
264,رابطه للناس الي بيصير عندهم وسم حساسيه_الربيع خصوصا هالفتره في كورونا كل النظرات حوليك نظرات شك استغفر الله,0
265,مستخدم انظروا بموضوع البيض لانه حاجه مرا مهمه عندي,2
266,مستخدم مستخدم مستخدم مستخدم مستخدم مستخدم ااي في احتمال ما ترجع,1
267,حسبي الله عليكم يا قصر الاواني منتظره الطلب لرمضان ليا شهر ولا فيه امل يوصل ولا رجعتو فلوسسناا مستخدم مستخدم,0
268,انخفض سقف التوقعات الي ما دون الصفر وتجمدت ورده في ظهيره انتظار,0
269,هو يعني ايه الصحه تريد متطوعين لمواجهه كورونا ازي يعني واحد مش دكتور ولا ممرض يساعد في حاجه زي كدا,1
270,خليت من لا يقدرني علي فاله و اوليت تقديري لناس تقدرني تعجب,0
271,مستخدم مستخدم يقع في عين خالد قرب المقبره احتمال في جني,0
272,سوبر جونيور وغباء الترويج بينزلون الاغنيه والرقصه قبل ينزل الام في ياخي ليه دايم ينزلون الاغنيه او يادون الاغنيه قبل تنزل مع الام في,0
273,اللهم اهلك كل من اراد شرا بالاسلام والمسلمين وكل من اراد فسادا في الارض,2
274,عاجل وسم السعوديه تسجل ثاني حاله وفاه بفيروس وسم كورونا و اصابه جديده,3
275,مستخدم مساء الخير لدي مشكله باستعاده كلمه المرور الرجاء الرد علي الرساله علي الخاص,2
276, vidé مستخدم   السيده سليمه يعلي تدعيلكم علي المباشر من مكه المكرمه هذا,0
277,كل ماقلت بسوي تان اتذكر ان محد بيشوفه واكنسل تكفي كورونا خلص نبي نشوف حياتنا نبي نصير حلوين,0
278,مركز العمليات الروسي لمكافحه وسم كورونا اصابه جديده بفيروس كورونا ليرتفع عدد الاصابات الي,3
279,ان مكه حرمها الله ولم يحرمها الناس فلا يحل لامرء يءمن بالله واليوم الاخر ان يسفك بها دما ولا يعضديقطع بها شجره صحيح البخاري وسم,5
280,حان الان اذان العشاء لمدينه وسم مكه المكرمه,3
281,مستخدم مساء الخير انا عندي ارض من سكني وتم توقيع العقد والعقد معي ورحت ابغي طلع رخصه بناء يقول المكتب عطني مشهد انك استلمت ارض,0
282,مستخدم السلام عليكم نرجوا تحديث بيانات العمال رقم الحدود,2
283,مشاركه لطيفه من صديقتنا نوال وسم عيني_تقرا_وتصور رابط,0
284,هو دا عشان شرطي وكدا م بتجيو كورونا ولا شنو,0
285,مستخدم مرحبا وصلني منكم منتج غير اصلي كيف يمكن ارجاعه,1
286,مستخدم قصدي يعني في استهبال في كل مكان,0
287,ازعجتونا ياريت تروحو بفعالياتكم من الشمال لجنوب جده وسم موسم_جده,0
288,حافظ علي من يجعلك تغفو مبتسما وتفيق مبتسما,0
289,مستخدم انا القمرا انتي وضيعه نسل الوضعاء وكاتبه عاشقه هالرمل وانتي محتله اوروبا قريب يطردوك الصليبين,0
290,خذ قسط من الراحه علي صدري اجعلني اتمتم لك ب اعذب الحاني الاعب خصلات شعرك انفث عليك بحبي حتي تحاصر بها وتغفو في حفظ محبتي بعد حفظ الله لك,0
291,مستخدم بك نفخر ي بطل لو لاعب جماهيري كان لقيت صاله المطار فل في انتظاره الاعلام السعودي والقنوات السبب,0
292,اطري علي باله او ماني علي باله استفهام سءال في كل ليله اساله نفسي,1
293,مستخدم كل دقه قلب فيني لك قصيده تكفي الدنيا مع الا حباب غنوه,0
294,من جدكم انتم مقارنه امر الملك سلمان بوجهه نظر حياه الفهد تعجب تعجب تعجب ياامثبت العقل والدين وسم حياه_الفهد,0
295,اضحك تري عوج الليالي مدابير وما للخلايق في قضا الرب حيله,0
296,الي عنده تذاكر السوبر الايطالي ومن جده ومستعد يبيعها كاش ونتقابل برسلي خاص,2
297,والمحلات للحين تقفل وقت الصلاه ياخي ديره عجيبه,0
298,يعني لحنا قادرين نطلع ولافي ابلكيشن شغال تعجب تعجب وش هالتعقيد استفهام مستخدم مستخدم مستخدم مستخدم,0
299,رياضه المشي يعتبرالمشي السريع كافضل رياضه لمنطقه البطن الاوراك والسيقان وممكن حرق سعره حراريه في الساعه,4
300,مستخدم رقمي وبحوله ل وش عندكم باقات وعروض,1
301,مستخدم ابي اخذ دوره في الاسعافات الاوليه من عندكم استفهام تعجب,1
